#@ TextLoader{
#@   header+
#@   sep=semicolon
#@   col=V1:R4:0
#@   col=V2:R4:1
#@   col=V3:R4:2
#@   col=V4:R4:3
#@   col=V5:R4:4
#@   col=V6:R4:5
#@   col=V7:R4:6
#@   col=V8:R4:7
#@   col=V9:R4:8
#@   col=V10:R4:9
#@   col=V11:R4:10
#@   col=V12:R4:11
#@   col=V13:R4:12
#@   col=V14:R4:13
#@   col=V15:R4:14
#@   col=V16:R4:15
#@   col=V17:R4:16
#@   col=V18:R4:17
#@   col=V19:R4:18
#@   col=V20:R4:19
#@   col=V21:R4:20
#@   col=V22:R4:21
#@   col=V23:R4:22
#@   col=V24:R4:23
#@   col=V25:R4:24
#@   col=V26:R4:25
#@   col=V27:R4:26
#@   col=V28:R4:27
#@   col=Amount:R4:28
#@   col=Label:BL:29
#@   col=Features:R4:30-58
#@   col=FeaturesNormalized:R4:59-87
#@ }
V1;V2;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19;V20;V21;V22;V23;V24;V25;V26;V27;V28;Amount;Label;V1;V2;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19;V20;V21;V22;V23;V24;V25;V26;V27;V28;Amount;V1;V2;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19;V20;V21;V22;V23;V24;V25;V26;V27;V28;Amount
1.9943995;0.52962935;-2.1746578;1.5709506;0.8256557;-1.1700929;0.6903738;-0.36221388;0.08987451;-0.36615077;-0.20829427;0.1665807;-0.28946137;-0.98428094;-0.35730055;-0.336836;1.1325514;-0.09321136;-0.5713002;-0.22368646;-0.0110705355;0.16574866;0.04916101;0.9653725;0.4322299;-0.5457289;-0.0012445849;-0.01742909;12.79;0;1.9943995;0.52962935;-2.1746578;1.5709506;0.8256557;-1.1700929;0.6903738;-0.36221388;0.08987451;-0.36615077;-0.20829427;0.1665807;-0.28946137;-0.98428094;-0.35730055;-0.336836;1.1325514;-0.09321136;-0.5713002;-0.22368646;-0.0110705355;0.16574866;0.04916101;0.9653725;0.4322299;-0.5457289;-0.0012445849;-0.01742909;12.79;0.3199855;0.12308298;-0.29525506;0.39420587;0.17793027;-0.6109444;0.10200961;-0.068423286;0.03335733;-0.06818537;-0.06197115;0.030316142;-0.275908;-0.16796182;-0.35977405;-0.084647514;0.16712673;-0.035563275;-0.44491452;-0.19871148;-0.0035181353;0.13081846;0.038751464;1.7504945;0.621883;-1.1501759;-0.0012277067;-0.03754145;0.054453723
-1.9278833;1.1256527;-4.5183306;1.7492925;-1.5664873;-2.0104942;-0.8828498;0.6972111;-2.0649452;-5.587794;2.1157951;-5.417424;-1.2351227;-6.665177;0.40170068;-2.897825;-4.5705295;-1.3151472;0.39116704;1.2529668;0.778584;-0.31918883;0.63941896;-0.29488504;0.5375025;0.78839505;0.29267997;0.14796793;390;1;-1.9278833;1.1256527;-4.5183306;1.7492925;-1.5664873;-2.0104942;-0.8828498;0.6972111;-2.0649452;-5.587794;2.1157951;-5.417424;-1.2351227;-6.665177;0.40170068;-2.897825;-4.5705295;-1.3151472;0.39116704;1.2529668;0.778584;-0.31918883;0.63941896;-0.29488504;0.5375025;0.78839505;0.29267997;0.14796793;390;-0.3093135;0.26159555;-0.61345744;0.43895802;-0.3375808;-1.0497458;-0.13044986;0.13170525;-0.7664137;-1.0405707;0.62948567;-0.9859209;-1.1772909;-1.1373737;0.40448153;-0.7282288;-0.6744574;-0.50177294;0.30463123;1.1130708;0.2474283;-0.25192234;0.5040259;-0.5347103;0.7733469;1.661618;0.28871083;0.31871605;1.6604341
1.378559;1.2893809;-5.0042467;1.4118499;0.44258064;-1.3265359;-1.41317;0.24852547;-1.127396;-3.2321532;2.858466;-3.096915;-0.79253244;-5.2101407;-0.61380327;-2.1552968;-3.2671156;-0.6885055;0.7376572;0.22613795;0.37061185;0.028234445;-0.14564043;-0.081049405;0.5218745;0.73946726;0.38915184;0.18663655;0.76;1;1.378559;1.2893809;-5.0042467;1.4118499;0.44258064;-1.3265359;-1.41317;0.24852547;-1.127396;-3.2321532;2.858466;-3.096915;-0.79253244;-5.2101407;-0.61380327;-2.1552968;-3.2671156;-0.6885055;0.7376572;0.22613795;0.37061185;0.028234445;-0.14564043;-0.081049405;0.5218745;0.73946726;0.38915184;0.18663655;0.76;0.2211788;0.2996451;-0.67943066;0.354282;0.09537691;-0.6926285;-0.20880996;0.046947204;-0.41843808;-0.6018984;0.85044307;-0.5636098;-0.7554239;-0.8890803;-0.6180525;-0.5416301;-0.48211706;-0.26268804;0.5744692;0.20088926;0.117777735;0.022284262;-0.11480196;-0.14696558;0.75086164;1.558498;0.38387442;0.40200648;0.0032357178
2.0041094;0.117864;-1.7610413;0.567689;0.42976364;-0.50959903;-0.025378821;-0.08313688;0.45422688;-0.5268811;1.244538;1.1029618;0.39478928;-1.643861;-1.1548481;0.2962705;0.94238573;0.61521935;0.1627465;-0.11010554;0.021082483;0.34518728;0.060755063;0.71186465;0.097612344;0.58106667;-0.04449758;-0.03215139;1;0;2.0041094;0.117864;-1.7610413;0.567689;0.42976364;-0.50959903;-0.025378821;-0.08313688;0.45422688;-0.5268811;1.244538;1.1029618;0.39478928;-1.643861;-1.1548481;0.2962705;0.94238573;0.61521935;0.1627465;-0.11010554;0.021082483;0.34518728;0.060755063;0.71186465;0.097612344;0.58106667;-0.04449758;-0.03215139;1;0.32154337;0.027390951;-0.23909801;0.1424528;0.09261483;-0.2660786;-0.003749974;-0.015704805;0.16858834;-0.098116904;0.37027156;0.2007288;0.37630418;-0.28051534;-1.1628428;0.074453324;0.13906462;0.2347269;0.12674296;-0.097812064;0.0066998587;0.27244183;0.047890548;1.2908127;0.1404425;1.2246536;-0.04389413;-0.0692526;0.0042575235
1.8948622;0.40650317;-0.49436793;3.957656;0.53660804;0.6023196;0.11780492;-0.038157895;-0.4285782;1.1607946;-2.1245348;0.7368134;1.2935205;-0.6573417;-2.707159;0.2331672;-0.4672311;-1.0710309;-0.58520776;-0.18643387;-0.38704097;-0.79658735;0.18795718;-0.6656945;0.0013212371;-0.22601762;-0.0036620314;-0.04508445;22;0;1.8948622;0.40650317;-0.49436793;3.957656;0.53660804;0.6023196;0.11780492;-0.038157895;-0.4285782;1.1607946;-2.1245348;0.7368134;1.2935205;-0.6573417;-2.707159;0.2331672;-0.4672311;-1.0710309;-0.58520776;-0.18643387;-0.38704097;-0.79658735;0.18795718;-0.6656945;0.0013212371;-0.22601762;-0.0036620314;-0.04508445;22;0.30401552;0.09446912;-0.06712074;0.9931128;0.115639985;0.31449106;0.017406853;-0.0072081406;-0.15906872;0.21616562;-0.63208586;0.1340932;1.2329543;-0.112171546;-2.7259;0.058595352;-0.06894769;-0.40863433;-0.45574537;-0.16561821;-0.12299879;-0.62871295;0.1481584;-1.2070931;0.0019009671;-0.47635376;-0.0036123693;-0.09710981;0.09366552
0.13626583;1.0024706;-0.45271233;-0.5600629;0.9723805;-0.7885815;0.96026796;-0.09904193;-0.02893241;-0.8318026;-0.80118304;-0.18900053;-0.040632416;-1.0092769;-0.22287948;0.3668643;0.3301376;-0.1702867;-0.18699427;0.027744932;-0.34688056;-0.8620628;0.09109374;0.47075146;-0.40681714;0.11921357;0.22036253;0.083668336;4.99;0;0.13626583;1.0024706;-0.45271233;-0.5600629;0.9723805;-0.7885815;0.96026796;-0.09904193;-0.02893241;-0.8318026;-0.80118304;-0.18900053;-0.040632416;-1.0092769;-0.22287948;0.3668643;0.3301376;-0.1702867;-0.18699427;0.027744932;-0.34688056;-0.8620628;0.09109374;0.47075146;-0.40681714;0.11921357;0.22036253;0.083668336;4.99;0.021862766;0.23296872;-0.06146512;-0.14053915;0.20954973;-0.4117446;0.14188917;-0.018709317;-0.010738393;-0.15490003;-0.23836581;-0.034396343;-0.038729895;-0.17222723;-0.22442241;0.09219368;0.048717275;-0.06497011;-0.14562653;0.024647163;-0.1102361;-0.68039;0.0718052;0.85360605;-0.58531964;0.25125402;0.21737412;0.18021771;0.021245042
1.9919761;0.15847589;-2.5834405;0.40866998;1.151147;-0.096694745;0.22305027;-0.06838388;0.57782936;-0.8887217;0.49114025;0.7289033;0.38042805;-1.9488833;-0.83249813;0.5194355;0.90356237;1.1973147;0.59350884;-0.017652256;-0.16435033;-0.29513517;-0.07217253;-0.45026132;0.3132666;-0.28961658;0.0029875822;-0.015308813;42.53;1;1.9919761;0.15847589;-2.5834405;0.40866998;1.151147;-0.096694745;0.22305027;-0.06838388;0.57782936;-0.8887217;0.49114025;0.7289033;0.38042805;-1.9488833;-0.83249813;0.5194355;0.90356237;1.1973147;0.59350884;-0.017652256;-0.16435033;-0.29513517;-0.07217253;-0.45026132;0.3132666;-0.28961658;0.0029875822;-0.015308813;42.53;0.31959668;0.036828935;-0.3507558;0.10254944;0.24807422;-0.05048754;0.0329579;-0.012917919;0.21446396;-0.16549963;0.14612272;0.13265362;0.36261538;-0.3325656;-0.8382613;0.13053511;0.1333356;0.4568159;0.46221006;-0.015681352;-0.052229334;-0.2329378;-0.05689044;-0.8164516;0.45072114;-0.61039466;0.0029470664;-0.032974474;0.18107247
-0.73191077;1.3976394;-0.46539724;0.9347213;0.21023642;-0.39549464;1.3300436;0.19253856;-1.0030028;-0.0042307787;0.5072844;0.5787436;-0.5965237;1.0255823;-1.0058542;-0.8792041;0.13791773;0.18269396;1.0074279;-0.08604443;0.21393241;0.76554346;-0.118633896;0.02720344;0.012595315;-0.4030793;0.22167435;0.13831729;101.67;0;-0.73191077;1.3976394;-0.46539724;0.9347213;0.21023642;-0.39549464;1.3300436;0.19253856;-1.0030028;-0.0042307787;0.5072844;0.5787436;-0.5965237;1.0255823;-1.0058542;-0.8792041;0.13791773;0.18269396;1.0074279;-0.08604443;0.21393241;0.76554346;-0.118633896;0.02720344;0.012595315;-0.4030793;0.22167435;0.13831729;101.67;-0.11742924;0.3248038;-0.06318736;0.23455392;0.04530632;-0.20650089;0.1965272;0.03637111;-0.37226897;-0.0007878645;0.15092589;0.10532596;-0.56859285;0.17500967;-1.0128175;-0.22094563;0.020352047;0.0697039;0.78456;-0.07643742;0.06798615;0.60421133;-0.09351389;0.04932756;0.018121865;-0.8495282;0.21866815;0.29792902;0.4328624
0.07566162;0.83342993;-0.37957987;-0.61523193;0.75981957;-0.53274137;0.7571592;0.1560131;-0.042540476;-0.6255866;0.8549352;-0.34402373;-1.9323848;-0.44290873;-0.70008016;0.5211407;0.3200386;0.37772426;-0.046013683;-0.08491392;-0.29377905;-0.8265712;0.14034086;0.5503987;-0.5418922;0.09827384;0.20790058;0.071345024;8.99;0;0.07566162;0.83342993;-0.37957987;-0.61523193;0.75981957;-0.53274137;0.7571592;0.1560131;-0.042540476;-0.6255866;0.8549352;-0.34402373;-1.9323848;-0.44290873;-0.70008016;0.5211407;0.3200386;0.37772426;-0.046013683;-0.08491392;-0.29377905;-0.8265712;0.14034086;0.5503987;-0.5418922;0.09827384;0.20790058;0.071345024;8.99;0.012139304;0.19368458;-0.051535867;-0.15438297;0.16374247;-0.27816197;0.11187782;0.029471342;-0.015789088;-0.11649806;0.25435802;-0.06260912;-1.8419054;-0.07557981;-0.7049266;0.13096362;0.047227;0.14411452;-0.03583432;-0.075433135;-0.093360834;-0.65237796;0.110624544;0.9980291;-0.7796626;0.20712152;0.20508116;0.15367387;0.038275134
-0.47976592;0.4288902;-2.1935346;-3.112921;2.9607687;3.4074218;-0.7705365;-2.1100907;-1.3199795;-0.6499373;0.07225028;-0.834935;-0.61069846;-0.9976762;-0.7117115;1.2179917;0.91683185;-1.3383005;-0.38116995;0.6115026;-1.1943471;0.6612936;0.3205989;0.5780777;-1.0407177;-0.60459316;-0.04880391;0.059946172;15;0;-0.47976592;0.4288902;-2.1935346;-3.112921;2.9607687;3.4074218;-0.7705365;-2.1100907;-1.3199795;-0.6499373;0.07225028;-0.834935;-0.61069846;-0.9976762;-0.7117115;1.2179917;0.91683185;-1.3383005;-0.38116995;0.6115026;-1.1943471;0.6612936;0.3205989;0.5780777;-1.0407177;-0.60459316;-0.04880391;0.059946172;15;-0.076974615;0.09967175;-0.29781798;-0.7811396;0.6380509;1.7791282;-0.11385445;-0.39860246;-0.48991632;-0.121032685;0.021495707;-0.15195042;-0.5821039;-0.17024764;-0.7166385;0.3060836;0.13529374;-0.5106067;-0.29684576;0.54322726;-0.37955478;0.5219313;0.25271404;1.048219;-1.4973619;-1.2742379;-0.048142064;0.12912127;0.06386285
-0.513426;0.4563492;1.3674724;-0.19146493;0.30554318;1.9263706;-0.5837607;-0.13874249;0.64845425;-0.6986262;-0.40506643;0.17141533;-0.1705807;-0.081762046;1.9678843;-0.9421419;0.59762615;-0.8324336;-0.43243015;-0.27832487;0.99429697;0.6667309;0.21063648;-0.29565743;-1.0909452;-0.26352116;0.3720134;0.20957878;24.63;0;-0.513426;0.4563492;1.3674724;-0.19146493;0.30554318;1.9263706;-0.5837607;-0.13874249;0.64845425;-0.6986262;-0.40506643;0.17141533;-0.1705807;-0.081762046;1.9678843;-0.9421419;0.59762615;-0.8324336;-0.43243015;-0.27832487;0.99429697;0.6667309;0.21063648;-0.29565743;-1.0909452;-0.26352116;0.3720134;0.20957878;24.63;-0.08237511;0.10605307;0.18566284;-0.048045177;0.065845095;1.0058221;-0.08625646;-0.026208872;0.2406767;-0.13009964;-0.12051427;0.031195998;-0.16259365;-0.013952218;1.9815074;-0.236762;0.08818964;-0.31760144;-0.33676594;-0.24724942;0.31598032;0.5262227;0.16603549;-0.5361109;-1.5696282;-0.5553961;0.3669684;0.45142296;0.1048628
1.088375;0.89847404;0.3946843;3.1702576;0.1757388;-0.22198088;-0.02298873;-0.010873537;0.86004364;-0.5924729;1.0727284;-2.5475569;1.2359501;-0.3303058;-1.0223544;0.33564216;2.298998;-0.1620962;-1.5327072;-0.21735819;-0.4235539;-0.8008523;0.07761446;0.16760845;0.35018182;-0.11894093;0.012947766;0.05425427;3.79;1;1.088375;0.89847404;0.3946843;3.1702576;0.1757388;-0.22198088;-0.02298873;-0.010873537;0.86004364;-0.5924729;1.0727284;-2.5475569;1.2359501;-0.3303058;-1.0223544;0.33564216;2.298998;-0.1620962;-1.5327072;-0.21735819;-0.4235539;-0.8008523;0.07761446;0.16760845;0.35018182;-0.11894093;0.012947766;0.05425427;3.79;0.17462109;0.20880048;0.05358661;0.79552734;0.03787202;-0.11590359;-0.003396814;-0.0020540436;0.31920907;-0.11033155;0.31915525;-0.4636317;1.1780796;-0.05636477;-1.0294318;0.084347494;0.33925527;-0.06184516;-1.1936346;-0.19308977;-0.13460234;-0.63207906;0.06118007;0.30392173;0.50383395;-0.25067937;0.012772176;0.11686118;0.016136013
1.1897844;0.9422894;0.082334146;3.0240498;0.412406;-0.21441455;0.05355784;-0.11035335;0.88379776;-0.5542239;0.15492101;-2.7767565;1.6412066;-0.45607695;-1.2404144;0.85732275;1.7070245;0.5263492;-0.8651046;-0.14343464;-0.50263554;-1.0473975;-0.056752022;-0.3406884;0.5412352;-0.098300286;-0.00304112;0.04981902;3.79;1;1.1897844;0.9422894;0.082334146;3.0240498;0.412406;-0.21441455;0.05355784;-0.11035335;0.88379776;-0.5542239;0.15492101;-2.7767565;1.6412066;-0.45607695;-1.2404144;0.85732275;1.7070245;0.5263492;-0.8651046;-0.14343464;-0.50263554;-1.0473975;-0.056752022;-0.3406884;0.5412352;-0.098300286;-0.00304112;0.04981902;3.79;0.19089141;0.21898293;0.011178574;0.7588387;0.08887422;-0.11195296;0.007913705;-0.020846078;0.32802552;-0.10320874;0.04609168;-0.5053439;1.5643609;-0.07782688;-1.2490014;0.2154468;0.25189975;0.20081994;-0.67372215;-0.12741992;-0.15973389;-0.82666683;-0.04473513;-0.61776483;0.7787174;-0.20717725;-0.0029998783;0.10730785;0.016136013
-0.4693267;1.1114528;2.0410028;1.7315952;0.13514684;-0.09362517;0.26615518;0.08298824;0.5802554;-0.16456267;0.50037634;-3.0217602;0.92421323;1.5007938;-0.40028265;0.7060477;0.115114264;-0.04679588;-2.5485215;-0.35870868;0.1593874;0.59266955;-0.053596184;0.3207475;-0.36912075;-0.13660468;-0.10084519;0.03934715;3.93;1;-0.4693267;1.1114528;2.0410028;1.7315952;0.13514684;-0.09362517;0.26615518;0.08298824;0.5802554;-0.16456267;0.50037634;-3.0217602;0.92421323;1.5007938;-0.40028265;0.7060477;0.115114264;-0.04679588;-2.5485215;-0.35870868;0.1593874;0.59266955;-0.053596184;0.3207475;-0.36912075;-0.13660468;-0.10084519;0.03934715;3.93;-0.075299725;0.2582956;0.2771086;0.43451715;0.029124383;-0.048884813;0.03932708;0.015676726;0.2153644;-0.030645207;0.14887062;-0.5499323;0.88093907;0.25610176;-0.4030537;0.1774311;0.016987016;-0.017854204;-1.9847257;-0.31865823;0.050652146;0.46776918;-0.04224752;0.58160627;-0.53108287;-0.28790745;-0.09947759;0.084751934;0.016732067
-0.0211519;1.2034329;-1.5315262;-0.6421718;1.3358277;-1.1061662;1.3126551;-0.13480046;-0.24276474;-0.19280776;0.79174614;-0.27585733;-1.6551967;-0.36631045;-1.2539488;-0.010749326;0.47434092;0.53605247;-0.05794871;0.023529915;0.11979979;0.5661011;-0.13041191;0.6985069;-0.37778047;0.5117625;0.3968475;0.24413298;2.51;0;-0.0211519;1.2034329;-1.5315262;-0.6421718;1.3358277;-1.1061662;1.3126551;-0.13480046;-0.24276474;-0.19280776;0.79174614;-0.27585733;-1.6551967;-0.36631045;-1.2539488;-0.010749326;0.47434092;0.53605247;-0.05794871;0.023529915;0.11979979;0.5661011;-0.13041191;0.6985069;-0.37778047;0.5117625;0.3968475;0.24413298;2.51;-0.0033936538;0.27967125;-0.20793656;-0.16114312;0.28787324;-0.57756615;0.19395788;-0.02546421;-0.090103224;-0.035905067;0.23555817;-0.050203472;-1.5776958;-0.062508754;-1.2626295;-0.0027013256;0.06999686;0.20452207;-0.045129023;0.02090276;0.0380715;0.4467998;-0.102797985;1.2665913;-0.54354227;1.0785885;0.3914657;0.52585113;0.010686384
2.0582569;-1.7144518;-1.002894;-1.5572284;-1.3149637;-0.49405393;-0.9972729;-0.16671489;-1.4822912;1.6792345;0.4800439;0.012217997;0.7682827;-0.30204004;-0.8694654;-0.27512604;0.1132434;0.44772238;0.22188579;-0.1745399;-0.084823914;0.014041048;0.10374591;-0.34294283;-0.24657567;-0.2074266;-0.008154429;-0.04185056;126;0;2.0582569;-1.7144518;-1.002894;-1.5572284;-1.3149637;-0.49405393;-0.9972729;-0.16671489;-1.4822912;1.6792345;0.4800439;0.012217997;0.7682827;-0.30204004;-0.8694654;-0.27512604;0.1132434;0.44772238;0.22188579;-0.1745399;-0.084823914;0.014041048;0.10374591;-0.34294283;-0.24657567;-0.2074266;-0.008154429;-0.04185056;126;0.3302309;-0.39842927;-0.13616374;-0.3907625;-0.283377;-0.257962;-0.14735702;-0.03149294;-0.55015904;0.31271058;0.14282136;0.002223562;0.73230964;-0.05154138;-0.87548447;-0.06913968;0.01671094;0.17082116;0.17279917;-0.15505221;-0.026956419;0.011082009;0.08177835;-0.62185276;-0.35476768;-0.4371714;-0.008043843;-0.09014416;0.53644794
-5.268053;9.067614;-15.960728;10.296603;-4.708241;-3.3953748;-11.161057;5.499963;-5.6673756;-11.627193;11.02706;-16.388054;0.3639215;-17.230202;-0.43748757;-10.122392;-13.639209;-4.9864573;1.1267843;1.4558781;2.0041099;0.1910584;0.62292767;-1.2092636;-0.37479886;0.64879805;1.5846974;0.7200559;1;1;-5.268053;9.067614;-15.960728;10.296603;-4.708241;-3.3953748;-11.161057;5.499963;-5.6673756;-11.627193;11.02706;-16.388054;0.3639215;-17.230202;-0.43748757;-10.122392;-13.639209;-4.9864573;1.1267843;1.4558781;2.0041099;0.1910584;0.62292767;-1.2092636;-0.37479886;0.64879805;1.5846974;0.7200559;1;-0.8452171;2.107264;-2.167001;2.583774;-1.0146343;-1.772838;-1.6491575;1.0389594;-2.1034718;-2.1652405;3.280741;-2.9824736;0.3468817;-2.940234;-0.44051617;-2.5437758;-2.0126913;-1.9025015;0.87751186;1.2933269;0.6368914;0.15079437;0.49102655;-2.192738;-0.5392524;1.367404;1.5632067;1.5509669;0.0042575235
-5.187878;6.9677086;-13.510931;8.617895;-11.214422;0.6722478;-9.462533;5.3287044;-4.8970056;-11.786812;9.369079;-15.094163;1.256377;-11.852161;0.27442983;-10.688242;-18.388811;-6.89884;2.382808;-0.6237373;2.086083;0.76019025;0.71680576;-0.6467434;-1.6170429;0.17234689;0.62664676;-0.16972603;766.36;1;-5.187878;6.9677086;-13.510931;8.617895;-11.214422;0.6722478;-9.462533;5.3287044;-4.8970056;-11.786812;9.369079;-15.094163;1.256377;-11.852161;0.27442983;-10.688242;-18.388811;-6.89884;2.382808;-0.6237373;2.086083;0.76019025;0.71680576;-0.6467434;-1.6170429;0.17234689;0.62664676;-0.16972603;766.36;-0.83235365;1.6192576;-1.83439;2.162528;-2.4167278;0.35100293;-1.3981836;1.0066081;-1.8175455;-2.194965;2.787463;-2.7469974;1.1975499;-2.0225024;0.27632964;-2.685975;-2.713574;-2.63214;1.8556721;-0.5540959;0.6629419;0.59998626;0.5650265;-1.1727295;-2.326566;0.36323756;0.61814857;-0.365582;3.2627957
-12.224021;3.8541503;-12.466765;9.648311;-2.7269614;-4.4456105;-21.922812;0.3207923;-4.4331617;-11.2014;9.328799;-13.104934;0.8884808;-10.140201;0.7134654;-10.098671;-17.50661;-8.061208;1.60687;-2.1471815;-1.15983;-1.5041189;-19.254328;0.54486674;-4.7816057;-0.0077722813;3.0523577;-0.7750357;1218.89;1;-12.224021;3.8541503;-12.466765;9.648311;-2.7269614;-4.4456105;-21.922812;0.3207923;-4.4331617;-11.2014;9.328799;-13.104934;0.8884808;-10.140201;0.7134654;-10.098671;-17.50661;-8.061208;1.60687;-2.1471815;-1.15983;-1.5041189;-19.254328;0.54486674;-4.7816057;-0.0077722813;3.0523577;-0.7750357;1218.89;-1.9612467;0.8956836;-1.6926229;2.421095;-0.587665;-2.321201;-3.239314;0.060598623;-1.6453879;-2.0859482;2.775479;-2.3849761;0.84687966;-1.7303663;0.71840453;-2.5378149;-2.5833905;-3.0756223;1.2513908;-1.907445;-0.36858547;-1.1871378;-15.177341;0.9879981;-6.8796697;-0.016380826;3.0109634;-1.6693908;5.1894526
-12.339603;4.4882674;-16.587072;10.107274;-10.420199;0.13066982;-15.600324;-1.157696;-5.3046308;-12.93893;8.805682;-13.55613;1.1654638;-9.809881;0.36998728;-9.505211;-17.54203;-6.792638;2.0693774;-0.08550146;-2.0896096;1.7453145;1.3768158;-0.5542714;-1.6107409;0.15372545;1.2124772;-1.8692905;188.78;1;-12.339603;4.4882674;-16.587072;10.107274;-10.420199;0.13066982;-15.600324;-1.157696;-5.3046308;-12.93893;8.805682;-13.55613;1.1654638;-9.809881;0.36998728;-9.505211;-17.54203;-6.792638;2.0693774;-0.08550146;-2.0896096;1.7453145;1.3768158;-0.5542714;-1.6107409;0.15372545;1.2124772;-1.8692905;188.78;-1.9797909;1.043049;-2.2520404;2.536265;-2.2455714;0.06822705;-2.3051033;-0.21869224;-1.9688375;-2.4095147;2.6198428;-2.46709;1.1108936;-1.6739993;0.3725486;-2.3886771;-2.5886173;-2.5916202;1.6115801;-0.07595508;-0.6640627;1.3775034;1.0852835;-1.0050514;-2.317499;0.3239911;1.1960343;-4.026365;0.80373526
-14.179165;7.42137;-21.405836;11.927512;-7.974281;-2.2027104;-15.471612;-0.35659492;-6.380125;-13.348278;10.187588;-14.56398;0.59375936;-14.491598;-0.2813925;-8.264129;-12.439805;-4.837079;0.75314987;1.0027643;-2.366836;1.1309552;0.99115324;-1.0331321;-0.32717934;0.6346929;2.171905;-1.3952876;1;1;-14.179165;7.42137;-21.405836;11.927512;-7.974281;-2.2027104;-15.471612;-0.35659492;-6.380125;-13.348278;10.187588;-14.56398;0.59375936;-14.491598;-0.2813925;-8.264129;-12.439805;-4.837079;0.75314987;1.0027643;-2.366836;1.1309552;0.99115324;-1.0331321;-0.32717934;0.6346929;2.171905;-1.3952876;1;-2.2749338;1.724686;-2.9062877;2.9930255;-1.7184716;-1.1501083;-2.286085;-0.06736185;-2.368012;-2.4857445;3.0309837;-2.650509;0.5659579;-2.472907;-0.2833405;-2.0767908;-1.8356994;-1.8455086;0.58653456;0.890804;-0.7521632;0.89261544;0.7812826;-1.8733618;-0.4707385;1.337676;2.142451;-3.0053847;0.0042575235
-14.724627;7.875157;-21.872318;11.90617;-8.348734;-2.2628465;-15.833443;0.07787368;-6.3568335;-13.261652;10.063789;-14.394767;0.65488875;-14.248316;-0.30536076;-8.161633;-12.280965;-4.8185863;0.71978766;0.9964688;-2.362345;1.0995573;1.0371994;-1.0363593;-0.2547765;0.6423432;2.1611292;-1.4012821;1;1;-14.724627;7.875157;-21.872318;11.90617;-8.348734;-2.2628465;-15.833443;0.07787368;-6.3568335;-13.261652;10.063789;-14.394767;0.65488875;-14.248316;-0.30536076;-8.161633;-12.280965;-4.8185863;0.71978766;0.9964688;-2.362345;1.0995573;1.0371994;-1.0363593;-0.2547765;0.6423432;2.1611292;-1.4012821;1;-2.362449;1.8301436;-2.9696224;2.98767;-1.7991669;-1.1815073;-2.339549;0.014710571;-2.3593674;-2.4696128;2.9941514;-2.6197138;0.6242251;-2.4313924;-0.3074747;-2.0510335;-1.8122599;-1.8384529;0.5605529;0.88521135;-0.75073594;0.8678344;0.81757873;-1.8792137;-0.36656687;1.3537998;2.1318214;-3.0182965;0.0042575235
-15.271362;8.326581;-22.33859;11.885313;-8.721334;-2.324307;-16.196419;0.5128818;-6.333685;-13.175199;9.939819;-14.225455;0.71603364;-14.004776;-0.32944784;-8.05942;-12.122009;-4.7997103;0.68622714;0.993121;-2.3568962;1.0680192;1.0856172;-1.0397971;-0.18200614;0.6499209;2.1492472;-1.4068114;1;1;-15.271362;8.326581;-22.33859;11.885313;-8.721334;-2.324307;-16.196419;0.5128818;-6.333685;-13.175199;9.939819;-14.225455;0.71603364;-14.004776;-0.32944784;-8.05942;-12.122009;-4.7997103;0.68622714;0.993121;-2.3568962;1.0680192;1.0856172;-1.0397971;-0.18200614;0.6499209;2.1492472;-1.4068114;1;-2.4501684;1.9350522;-3.0329287;2.9824362;-1.879463;-1.2135979;-2.3931825;0.09688491;-2.3507755;-2.4535131;2.9572682;-2.5889008;0.682507;-2.3898337;-0.33172852;-2.025347;-1.7888033;-1.8312511;0.5344168;0.8822374;-0.74900436;0.84294266;0.85574436;-1.8854473;-0.26186645;1.3697704;2.1201005;-3.0302062;0.0042575235
-15.819179;8.775997;-22.804686;11.864868;-9.0923605;-2.3868933;-16.560368;0.9483486;-6.3106585;-13.088891;9.815703;-14.056061;0.7771918;-13.761018;-0.35363594;-7.957447;-11.9629545;-4.7805076;0.65249807;0.99227893;-2.3506339;1.0363619;1.1360507;-1.0434138;-0.108923346;0.6574368;2.1364245;-1.4119453;1;1;-15.819179;8.775997;-22.804686;11.864868;-9.0923605;-2.3868933;-16.560368;0.9483486;-6.3106585;-13.088891;9.815703;-14.056061;0.7771918;-13.761018;-0.35363594;-7.957447;-11.9629545;-4.7805076;0.65249807;0.99227893;-2.3506339;1.0363619;1.1360507;-1.0434138;-0.108923346;0.6574368;2.1364245;-1.4119453;1;-2.5380611;2.039494;-3.0962107;2.977306;-1.9594197;-1.2462763;-2.4469595;0.17914589;-2.3422291;-2.4374409;2.9203415;-2.5580726;0.7408016;-2.3482378;-0.35608405;-1.9997212;-1.7653322;-1.8239247;0.5081494;0.8814893;-0.7470142;0.8179569;0.89549893;-1.8920054;-0.15671653;1.3856109;2.1074517;-3.0412648;0.0042575235
